Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-11-14,AARTIDRUGS,EQ,692.35,707.75,723.95,703.0,716.0,716.3,715.94,529545,37912342300000.0,20467,268219,0.5065
2020-11-17,AARTIDRUGS,EQ,716.3,716.3,719.5,680.5,680.5,682.5,696.89,1156659,80606547915000.0,42555,442540,0.3826
2020-11-18,AARTIDRUGS,EQ,682.5,680.0,680.0,654.35,659.95,659.5,662.81,814266,53970704585000.0,32266,334722,0.4111
2020-11-19,AARTIDRUGS,EQ,659.5,659.0,685.0,655.5,669.0,668.4,676.37,723343,48924799370000.0,32295,213435,0.29510000000000003
2020-11-20,AARTIDRUGS,EQ,668.4,675.0,683.45,665.55,680.0,677.85,675.99,523688,35400675430000.0,19908,191029,0.36479999999999996
2020-11-23,AARTIDRUGS,EQ,677.85,685.0,711.7,675.65,711.7,711.7,698.98,1138140,79553269120000.0,36449,539522,0.474
2020-11-24,AARTIDRUGS,EQ,711.7,738.4,738.4,702.05,705.5,704.7,713.8,736918,52600930740000.0,36208,341539,0.4635
2020-11-25,AARTIDRUGS,EQ,704.7,713.4,714.7,675.75,686.95,681.35,694.03,452282,31389890285000.004,21359,180835,0.3998
2020-11-26,AARTIDRUGS,EQ,681.35,686.95,698.0,676.25,689.8,685.6,687.85,472820,32522704605000.0,17037,133958,0.2833
2020-11-27,AARTIDRUGS,EQ,685.6,688.0,718.0,686.45,712.5,715.05,707.42,1220320,86327763540000.0,32414,671396,0.5502
2020-12-01,AARTIDRUGS,EQ,715.05,715.0,715.0,685.1,704.95,705.05,705.82,396001,27950723714999.996,17840,144288,0.3644
2020-12-02,AARTIDRUGS,EQ,705.05,709.95,730.0,705.1,716.25,717.0,718.29,854129,61350913729999.99,30395,293311,0.34340000000000004
2020-12-03,AARTIDRUGS,EQ,717.0,724.0,752.85,719.9,740.5,742.45,736.8,1524375,112316005880000.0,46007,560759,0.3679
2020-12-04,AARTIDRUGS,EQ,742.45,745.3,756.95,725.1,751.0,752.0,743.32,1164230,86539810260000.0,42626,360253,0.3094
2020-12-07,AARTIDRUGS,EQ,752.0,759.9,807.4,751.3,792.55,791.05,785.32,2666029,209368580160000.0,82638,716526,0.2688
2020-12-08,AARTIDRUGS,EQ,791.05,800.0,811.0,776.3,792.15,789.95,796.39,1194939,95163856440000.0,42795,432356,0.3618
2020-12-09,AARTIDRUGS,EQ,789.95,797.0,799.7,780.0,781.0,781.25,787.78,424056,33406269864999.996,19367,193552,0.45640000000000003
2020-12-10,AARTIDRUGS,EQ,781.25,780.0,780.0,762.0,767.0,766.8,767.35,475398,36479701850000.0,19340,186615,0.3925
2020-12-11,AARTIDRUGS,EQ,766.8,771.9,790.0,769.05,788.4,787.45,784.13,690985,54181863879999.99,28565,331057,0.47909999999999997
2020-12-14,AARTIDRUGS,EQ,787.45,787.45,798.7,776.6,781.8,780.0,785.22,396516,31135086330000.0,20977,202221,0.51
2020-12-15,AARTIDRUGS,EQ,780.0,780.0,783.0,770.6,775.0,775.2,774.89,338152,26202915450000.0,16533,159214,0.4708
2020-12-16,AARTIDRUGS,EQ,775.2,779.8,782.8,766.0,768.55,767.6,771.26,342836,26441402055000.0,18604,182881,0.5334000000000001
2020-12-17,AARTIDRUGS,EQ,767.6,772.45,772.95,750.0,751.5,752.0,758.15,434186,32917704889999.996,18379,245355,0.5651
2020-12-18,AARTIDRUGS,EQ,752.0,754.0,768.9,740.0,742.0,741.7,747.31,419159,31324254670000.0,16098,171287,0.4086
2020-12-21,AARTIDRUGS,EQ,741.7,742.0,754.2,645.65,695.0,700.35,712.8,771505,54992866395000.01,36236,282064,0.36560000000000004
2020-12-22,AARTIDRUGS,EQ,700.35,700.35,727.4,674.35,711.5,715.55,701.23,782004,54836717660000.0,43006,270424,0.3458
2020-12-23,AARTIDRUGS,EQ,715.55,720.0,726.9,707.3,717.0,717.2,714.69,473518,33841649210000.004,19544,203165,0.4291
2020-12-24,AARTIDRUGS,EQ,717.2,720.0,725.9,702.0,704.15,705.45,710.17,441406,31347365730000.0,19974,238639,0.5406000000000001
2020-12-28,AARTIDRUGS,EQ,705.45,713.0,713.0,702.5,704.9,704.5,707.65,321691,22764451955000.0,16982,157967,0.4911
2020-12-29,AARTIDRUGS,EQ,704.5,705.05,717.55,702.05,704.1,704.4,707.51,442050,31275699895000.0,22541,194126,0.4391
2020-12-30,AARTIDRUGS,EQ,704.4,708.4,717.0,695.55,705.0,703.6,706.93,365365,25828648255000.0,13194,122022,0.334
2020-12-31,AARTIDRUGS,EQ,703.6,704.0,712.0,703.0,706.0,705.15,707.58,224159,15860964300000.0,8561,85075,0.37950000000000006
2019-01-01,AARTIIND,EQ,1443.7,1450.0,1455.3,1430.3,1447.05,1448.6,1445.77,13244,1914779225000.0,1632,4684,0.35369999999999996
2019-01-02,AARTIIND,EQ,1448.6,1453.95,1453.95,1431.2,1450.0,1450.7,1443.82,27836,4019029615000.0,4539,17688,0.6354
2019-01-03,AARTIIND,EQ,1450.7,1444.1,1449.4,1422.0,1430.0,1429.15,1431.08,20952,2998391550000.0,3527,13407,0.6399
2019-01-04,AARTIIND,EQ,1429.15,1432.0,1465.75,1432.0,1460.0,1463.35,1457.3,68008,9910802710000.0,4848,43551,0.6404000000000001
2019-01-07,AARTIIND,EQ,1463.35,1475.0,1484.95,1464.0,1470.0,1471.8,1477.46,58391,8627040459999.999,8845,33321,0.5707
2019-01-08,AARTIIND,EQ,1471.8,1474.95,1501.1,1473.05,1497.0,1494.1,1493.68,66565,9942665890000.0,4197,26470,0.39770000000000005
2019-01-09,AARTIIND,EQ,1494.1,1475.0,1500.0,1465.0,1488.65,1494.65,1480.77,62161,9204645335000.0,3335,41856,0.6733
2019-01-10,AARTIIND,EQ,1494.65,1494.0,1554.95,1492.0,1542.2,1546.05,1534.39,176105,27021434530000.0,8223,87118,0.4947
2019-01-11,AARTIIND,EQ,1546.05,1549.85,1560.0,1535.0,1548.5,1549.7,1549.03,83224,12891679680000.0,5118,47105,0.5660000000000001
2019-01-14,AARTIIND,EQ,1549.7,1549.95,1577.0,1549.7,1566.0,1562.5,1562.83,80235,12539350925000.0,6015,56725,0.7070000000000001
2019-01-15,AARTIIND,EQ,1562.5,1565.0,1582.0,1560.0,1560.05,1565.55,1574.49,54626,8600797305000.0,3454,30584,0.5599000000000001
2019-01-16,AARTIIND,EQ,1565.55,1569.75,1589.0,1527.0,1538.0,1546.0,1570.96,112157,17619433660000.0,6238,57977,0.5169
2019-01-17,AARTIIND,EQ,1546.0,1550.0,1550.0,1521.0,1523.95,1525.9,1528.04,30252,4622641585000.0,3091,15344,0.5072
2019-01-18,AARTIIND,EQ,1525.9,1534.8,1558.0,1495.5,1554.3,1549.55,1529.15,35355,5406305755000.0,2815,17515,0.4954
2019-01-21,AARTIIND,EQ,1549.55,1563.0,1571.9,1553.0,1570.0,1570.05,1565.88,38673,6055713300000.0,2221,28334,0.7327
2019-01-22,AARTIIND,EQ,1570.05,1568.95,1568.95,1524.9,1549.9,1557.85,1543.86,41631,6427239050000.0,4753,21761,0.5227
2019-01-23,AARTIIND,EQ,1557.85,1540.0,1554.1,1530.2,1535.0,1536.6,1541.85,39205,6044813560000.0,7200,18585,0.474
2019-01-24,AARTIIND,EQ,1536.6,1540.0,1569.8,1531.0,1556.0,1557.3,1547.52,49888,7720277850000.0,3812,30455,0.6104999999999999
2019-01-25,AARTIIND,EQ,1557.3,1558.0,1573.2,1538.3,1550.0,1547.5,1553.75,41073,6381724620000.0,4543,27571,0.6713
2019-01-28,AARTIIND,EQ,1547.5,1532.05,1574.0,1509.7,1555.0,1565.85,1548.01,87495,13544274590000.0,8176,49152,0.5618
2019-01-29,AARTIIND,EQ,1565.85,1561.0,1570.25,1530.1,1559.0,1550.0,1557.72,37715,5874929505000.0,4238,22161,0.5876
2019-01-30,AARTIIND,EQ,1550.0,1560.0,1609.0,1560.0,1608.0,1600.6,1591.51,191966,30551591335000.004,15455,152903,0.7965000000000001
2019-01-31,AARTIIND,EQ,1600.6,1608.55,1659.5,1608.55,1625.0,1625.65,1637.42,92067,15075204825000.0,12350,36124,0.3924
2019-02-01,AARTIIND,EQ,1625.65,1620.0,1655.0,1619.75,1644.0,1632.35,1639.55,37009,6067821540000.0,9157,20125,0.5438000000000001
2019-02-04,AARTIIND,EQ,1632.35,1650.0,1728.0,1636.0,1727.0,1721.3,1692.93,247617,41919941885000.0,34210,131237,0.53
2019-02-05,AARTIIND,EQ,1721.3,1738.0,1807.85,1670.0,1677.0,1687.75,1710.8,160406,27442261989999.996,29945,83645,0.5215
2019-02-06,AARTIIND,EQ,1687.75,1687.0,1697.6,1595.55,1619.3,1613.0,1626.45,109554,17818383135000.0,10431,55714,0.5086
2019-02-07,AARTIIND,EQ,1613.0,1625.95,1645.75,1585.5,1617.0,1614.3,1613.01,58389,9418200585000.0,8151,23605,0.4043
2019-02-08,AARTIIND,EQ,1614.3,1614.3,1620.2,1564.0,1575.0,1579.15,1596.83,40704,6499734125000.0,5257,22407,0.5505
2019-02-11,AARTIIND,EQ,1579.15,1574.0,1574.0,1530.1,1543.0,1541.65,1548.61,60601,9384740105000.0,10496,33762,0.5571
2019-02-12,AARTIIND,EQ,1541.65,1545.0,1561.0,1474.0,1483.0,1481.2,1494.02,88552,13229804575000.0,9039,40544,0.4579
2019-02-13,AARTIIND,EQ,1481.2,1482.0,1519.65,1455.0,1456.25,1464.9,1475.63,67548,9967615355000.0,7686,36484,0.5401
2019-02-14,AARTIIND,EQ,1464.9,1464.0,1464.9,1400.0,1404.8,1401.15,1416.16,114325,16190281985000.0,17105,72505,0.6342
2019-02-15,AARTIIND,EQ,1401.15,1419.2,1490.0,1410.15,1421.0,1426.3,1454.62,287012,41749479170000.0,35460,123704,0.43100000000000005
2019-02-18,AARTIIND,EQ,1426.3,1425.0,1427.0,1356.55,1364.9,1362.55,1378.33,146118,20139816375000.0,16270,80714,0.5524
2019-02-19,AARTIIND,EQ,1362.55,1373.5,1395.0,1310.0,1334.0,1326.85,1349.3,127650,17223783319999.998,12675,43014,0.337
2019-02-20,AARTIIND,EQ,1326.85,1350.0,1368.75,1300.0,1314.0,1308.65,1320.13,420513,55513162835000.0,26503,305026,0.7254
2019-02-21,AARTIIND,EQ,1308.65,1323.0,1434.9,1311.3,1390.0,1382.0,1386.52,498852,69166668190000.0,41746,207815,0.41659999999999997
2019-02-22,AARTIIND,EQ,1382.0,1392.0,1418.0,1390.55,1407.0,1409.75,1408.3,148555,20921063965000.0,11668,51106,0.344
2019-02-25,AARTIIND,EQ,1409.75,1402.0,1430.0,1400.0,1410.25,1413.4,1421.26,66086,9392507890000.0,6911,32969,0.4989
2019-02-26,AARTIIND,EQ,1413.4,1375.0,1399.95,1354.0,1396.0,1388.45,1380.84,102261,14120579319999.998,10184,42654,0.4171
2019-02-27,AARTIIND,EQ,1388.45,1401.9,1425.0,1376.0,1400.15,1393.9,1402.47,100043,14030687469999.998,9609,43709,0.4369
2019-02-28,AARTIIND,EQ,1393.9,1396.45,1415.0,1353.6,1391.5,1390.1,1388.52,345237,47936829145000.0,23493,194804,0.5643
2019-03-01,AARTIIND,EQ,1390.1,1405.1,1414.4,1398.25,1403.0,1405.25,1406.18,51573,7252117775000.0,5620,25190,0.48840000000000006
2019-03-05,AARTIIND,EQ,1405.25,1414.9,1468.0,1402.7,1464.95,1463.95,1446.66,118153,17092777119999.998,8861,57275,0.48479999999999995
2019-03-06,AARTIIND,EQ,1463.95,1487.0,1520.0,1478.05,1518.0,1517.35,1505.31,160500,24160174805000.0,9446,91090,0.5675
2019-03-07,AARTIIND,EQ,1517.35,1526.8,1545.0,1472.65,1480.0,1484.05,1497.75,111984,16772366980000.002,9351,61054,0.5452
2019-03-08,AARTIIND,EQ,1484.05,1484.05,1520.0,1466.0,1474.0,1474.55,1494.73,114972,17185198010000.0,11493,61127,0.5317000000000001
2019-03-11,AARTIIND,EQ,1474.55,1483.75,1509.95,1472.0,1476.9,1478.6,1483.63,147391,21867359180000.0,9688,89832,0.6095
2019-03-12,AARTIIND,EQ,1478.6,1497.9,1508.65,1469.05,1474.0,1474.1,1486.84,121699,18094699680000.0,12655,68228,0.5606
2019-03-13,AARTIIND,EQ,1474.1,1489.75,1494.0,1435.0,1441.05,1440.55,1453.06,75140,10918293155000.0,10996,39150,0.521
2019-03-14,AARTIIND,EQ,1440.55,1449.0,1455.55,1415.0,1419.0,1418.7,1426.16,47667,6798061270000.0,4395,25164,0.5279
2019-03-15,AARTIIND,EQ,1418.7,1426.95,1448.95,1400.0,1408.0,1424.55,1425.12,582194,82969544415000.0,21785,498779,0.8567
2019-03-18,AARTIIND,EQ,1424.55,1429.9,1448.8,1420.2,1430.8,1428.6,1429.37,104792,14978628040000.0,7561,60866,0.5808
2019-03-19,AARTIIND,EQ,1428.6,1428.0,1475.0,1425.0,1460.0,1461.05,1457.61,207472,30241272145000.0,10554,116037,0.5593
2019-03-20,AARTIIND,EQ,1461.05,1475.0,1478.0,1451.85,1465.0,1460.95,1460.74,84102,12285125125000.0,10492,57328,0.6816
2019-03-22,AARTIIND,EQ,1460.95,1460.0,1478.95,1460.0,1466.0,1466.65,1471.86,169188,24902152360000.0,7769,129134,0.7633
2019-03-25,AARTIIND,EQ,1466.65,1466.0,1471.95,1437.55,1465.0,1451.7,1446.01,81908,11844001930000.0,6861,55395,0.6763
2019-03-26,AARTIIND,EQ,1451.7,1451.55,1536.0,1444.0,1525.0,1524.8,1499.94,230597,34588198360000.004,13612,128897,0.559
2019-03-27,AARTIIND,EQ,1524.8,1530.0,1594.95,1530.0,1586.0,1590.5,1573.78,321655,50621525635000.0,22241,162344,0.5047
2019-03-28,AARTIIND,EQ,1590.5,1585.1,1585.1,1537.55,1558.0,1555.25,1553.66,118734,18447213420000.0,8123,65811,0.5543
2019-03-29,AARTIIND,EQ,1555.25,1572.8,1604.0,1560.0,1565.7,1577.65,1578.06,88807,14014261775000.0,6586,40479,0.4558
2019-04-01,AARTIIND,EQ,1577.65,1589.9,1597.0,1561.2,1561.3,1566.3,1570.19,107290,16846566325000.0,5757,83497,0.7782
2019-04-02,AARTIIND,EQ,1566.3,1565.0,1594.75,1562.0,1586.0,1589.2,1576.13,96213,15164455900000.0,9497,43166,0.4487
2019-04-03,AARTIIND,EQ,1589.2,1580.0,1595.0,1565.0,1580.0,1579.6,1581.71,131922,20866182905000.0,5968,106988,0.8109999999999999
2019-04-04,AARTIIND,EQ,1579.6,1579.6,1590.0,1565.0,1581.0,1586.2,1575.72,55925,8812204720000.0,5978,38874,0.6951
2019-04-05,AARTIIND,EQ,1586.2,1590.0,1630.0,1585.05,1624.6,1625.15,1618.21,89046,14409511015000.0,11712,39196,0.44020000000000004
2019-04-08,AARTIIND,EQ,1625.15,1620.0,1659.95,1612.5,1649.9,1649.9,1645.58,72650,11955106415000.0,6955,33040,0.4548
2019-04-09,AARTIIND,EQ,1649.9,1650.2,1650.2,1619.95,1636.0,1637.05,1628.93,45549,7419622315000.001,6124,21263,0.4668
2019-04-10,AARTIIND,EQ,1637.05,1635.1,1674.7,1625.65,1637.85,1640.2,1657.82,80498,13345092130000.0,6345,37702,0.46840000000000004
2019-04-11,AARTIIND,EQ,1640.2,1650.45,1665.0,1638.0,1644.0,1648.15,1649.13,89250,14718499625000.0,4501,63758,0.7144
2019-04-12,AARTIIND,EQ,1648.15,1651.0,1658.6,1617.0,1625.0,1623.2,1630.96,33300,5431084405000.0,3954,19071,0.5727000000000001
2019-04-15,AARTIIND,EQ,1623.2,1625.05,1640.0,1623.0,1639.0,1630.3,1630.93,47798,7795501780000.0,7047,27560,0.5766
2019-04-16,AARTIIND,EQ,1630.3,1636.0,1642.95,1615.0,1630.0,1631.85,1628.44,31501,5129757105000.0,2812,15074,0.47850000000000004
2019-04-18,AARTIIND,EQ,1631.85,1625.0,1646.95,1620.0,1626.0,1625.7,1629.91,61243,9982041185000.0,5299,29520,0.48200000000000004
2019-04-22,AARTIIND,EQ,1625.7,1634.85,1634.85,1570.0,1578.0,1584.35,1597.05,27943,4462634810000.0,3620,14545,0.5205
2019-04-23,AARTIIND,EQ,1584.35,1584.35,1598.0,1555.0,1568.5,1568.6,1572.36,51245,8057550309999.999,5885,33807,0.6597
2019-04-24,AARTIIND,EQ,1568.6,1570.0,1584.0,1551.55,1563.4,1559.25,1561.0,43247,6750876570000.0,4555,17074,0.3948
2019-04-25,AARTIIND,EQ,1559.25,1568.0,1599.0,1560.0,1581.45,1587.8,1585.82,26266,4165310654999.9995,2801,9594,0.3653
2019-04-26,AARTIIND,EQ,1587.8,1600.0,1648.0,1575.5,1636.0,1637.25,1619.85,53662,8692461209999.999,3862,25212,0.4698
2019-04-30,AARTIIND,EQ,1637.25,1635.0,1648.75,1602.0,1622.15,1622.65,1631.74,66680,10880441470000.0,6925,47856,0.7177
2019-05-02,AARTIIND,EQ,1622.65,1622.65,1622.65,1582.0,1590.0,1590.9,1595.57,32677,5213840215000.0,4492,20630,0.6313000000000001
2019-05-03,AARTIIND,EQ,1590.9,1593.0,1607.9,1578.8,1581.5,1581.6,1591.95,24532,3905369550000.0,4607,13897,0.5665
