Date,Open,High,Low,Close,Volume,Turnover,Index_Name
2020-02-26,6569.95,6580.2,6500.3,6515.5,313762060.0,64616400000.0,NIFTY MIDCAP 150
2020-02-27,6519.2,6519.5,6414.4,6469.3,323536102.0,61582600000.0,NIFTY MIDCAP 150
2020-02-28,6329.3,6333.8,6219.55,6276.0,472925589.0,84382400000.0,NIFTY MIDCAP 150
2020-03-02,6351.55,6416.9,6200.6,6234.45,394575180.0,74664900000.0,NIFTY MIDCAP 150
2020-03-03,6286.35,6360.75,6251.55,6342.05,332435614.0,71847600000.0,NIFTY MIDCAP 150
2020-03-04,6355.65,6370.55,6156.9,6244.95,381742374.0,73015700000.0,NIFTY MIDCAP 150
2020-03-05,6278.0,6303.45,6212.3,6260.15,331713937.0,60523400000.0,NIFTY MIDCAP 150
2020-03-06,6049.1,6143.4,5987.35,6135.45,360619755.0,68916900000.0,NIFTY MIDCAP 150
2020-03-09,6002.6,6019.05,5801.45,5878.6,424818932.0,67882500000.0,NIFTY MIDCAP 150
2020-03-11,5863.3,5953.25,5811.45,5835.15,415654195.0,68539799999.99999,NIFTY MIDCAP 150
2020-03-12,5597.8,5613.75,5323.15,5378.45,681855004.0,84775300000.0,NIFTY MIDCAP 150
2020-03-13,4907.45,5529.15,4795.25,5501.75,624409858.0,78720900000.0,NIFTY MIDCAP 150
2020-03-16,5305.5,5345.15,5165.75,5179.45,435203320.0,60599700000.0,NIFTY MIDCAP 150
2020-03-17,5183.15,5236.8,5044.05,5053.75,408270203.0,62069200000.0,NIFTY MIDCAP 150
2020-03-18,5101.85,5132.15,4735.8,4782.15,533810546.0,67684600000.0,NIFTY MIDCAP 150
2020-03-19,4553.55,4689.55,4418.7,4590.2,549402584.0,70110300000.0,NIFTY MIDCAP 150
2020-03-20,4618.5,4826.4,4562.55,4790.3,547213472.0,70623500000.0,NIFTY MIDCAP 150
2020-03-23,4381.1,4504.05,4158.6,4165.9,273608001.0,35938900000.0,NIFTY MIDCAP 150
2020-03-24,4282.55,4319.15,4088.05,4208.9,340947273.0,46722900000.0,NIFTY MIDCAP 150
2020-03-25,4136.65,4355.3,4136.65,4347.05,302919508.0,48045000000.0,NIFTY MIDCAP 150
2020-03-26,4390.55,4574.2,4340.2,4506.8,395796854.0,57034300000.0,NIFTY MIDCAP 150
2020-03-27,4646.8,4693.2,4431.15,4489.05,411075613.0,53855000000.0,NIFTY MIDCAP 150
2020-03-30,4407.7,4439.85,4337.15,4383.25,280902635.0,44328300000.0,NIFTY MIDCAP 150
2020-03-31,4472.4,4507.35,4398.1,4493.25,328058365.0,47110600000.00001,NIFTY MIDCAP 150
2020-04-01,4504.9,4510.3,4380.8,4411.65,281273592.0,42831400000.0,NIFTY MIDCAP 150
2020-04-03,4435.6,4439.75,4339.85,4352.35,327874196.0,51471200000.0,NIFTY MIDCAP 150
2020-04-07,4498.2,4567.05,4440.65,4561.85,443173504.0,67892000000.0,NIFTY MIDCAP 150
2020-04-08,4557.6,4762.4,4528.8,4637.1,506885256.0,77525000000.0,NIFTY MIDCAP 150
2020-04-09,4726.8,4796.4,4721.85,4786.25,476771689.0,67770300000.0,NIFTY MIDCAP 150
2020-04-13,4823.35,4823.35,4676.2,4733.05,392332037.0,62545800000.0,NIFTY MIDCAP 150
2020-04-15,4796.3,4893.45,4758.9,4795.6,494383395.0,85152400000.0,NIFTY MIDCAP 150
2020-04-16,4786.05,4886.7,4761.95,4869.9,391835322.0,71377700000.0,NIFTY MIDCAP 150
2020-04-17,5002.5,5036.35,4935.4,4978.15,503481544.0,82201900000.0,NIFTY MIDCAP 150
2020-04-20,5034.55,5067.15,4978.35,5001.85,553285193.0,74024200000.0,NIFTY MIDCAP 150
2020-04-21,4926.5,4926.5,4836.95,4856.8,382784879.0,59546000000.0,NIFTY MIDCAP 150
2020-04-22,4854.05,4898.4,4796.0,4890.55,398556791.0,60943500000.0,NIFTY MIDCAP 150
2020-04-23,4924.15,5009.05,4922.3,4945.55,434854493.0,75162400000.0,NIFTY MIDCAP 150
2020-04-24,4904.75,4934.3,4853.85,4859.25,469412363.0,77957400000.0,NIFTY MIDCAP 150
2020-04-27,4913.05,4947.95,4904.65,4941.0,386224462.0,74779700000.0,NIFTY MIDCAP 150
2020-04-28,4990.8,5008.15,4934.25,4996.9,411924195.0,78376800000.0,NIFTY MIDCAP 150
2020-04-29,5026.35,5068.3,5015.3,5058.3,465354757.0,69803200000.0,NIFTY MIDCAP 150
2020-04-30,5132.65,5188.3,5127.05,5149.6,672655398.0,94425900000.0,NIFTY MIDCAP 150
2020-05-04,5015.05,5017.3,4928.3,4950.3,529578466.0,65512600000.0,NIFTY MIDCAP 150
2020-05-05,5016.75,5042.5,4912.15,4918.05,455893065.0,63846000000.0,NIFTY MIDCAP 150
2020-05-06,4943.7,4974.35,4874.95,4943.65,451780796.0,70708200000.0,NIFTY MIDCAP 150
2020-05-07,4934.5,4985.95,4914.8,4919.85,391776632.0,59171000000.0,NIFTY MIDCAP 150
2020-05-08,4978.75,4989.15,4895.45,4902.25,415324654.0,63782800000.0,NIFTY MIDCAP 150
2020-05-11,4942.8,4966.15,4913.35,4921.85,402609242.0,62684799999.99999,NIFTY MIDCAP 150
2020-05-12,4908.8,4910.35,4827.1,4889.6,404521884.0,57178000000.0,NIFTY MIDCAP 150
2020-05-13,5058.55,5058.55,4937.05,4983.1,915726209.0,89118600000.0,NIFTY MIDCAP 150
2020-05-14,4960.1,5006.55,4941.5,4960.85,772603622.0,77378700000.0,NIFTY MIDCAP 150
2020-05-15,4987.65,4989.6,4933.15,4948.05,543262346.0,74036600000.0,NIFTY MIDCAP 150
2020-05-18,4967.0,4967.45,4747.75,4753.85,572536760.0,77054000000.0,NIFTY MIDCAP 150
2020-05-19,4811.2,4828.9,4755.75,4766.7,539119582.0,71061800000.0,NIFTY MIDCAP 150
2020-05-20,4774.6,4844.35,4766.75,4834.15,505437083.0,59749900000.0,NIFTY MIDCAP 150
2020-05-21,4860.2,4915.7,4854.0,4873.9,435321710.0,63792700000.00001,NIFTY MIDCAP 150
2020-05-22,4868.2,4904.8,4811.75,4849.0,466413250.0,64534799999.99999,NIFTY MIDCAP 150
2020-05-26,4882.05,4909.45,4863.25,4903.8,526135094.0,69119600000.0,NIFTY MIDCAP 150
2020-05-27,4927.0,4928.1,4866.9,4920.5,572479557.0,77560700000.0,NIFTY MIDCAP 150
2020-05-28,4946.2,4997.55,4940.95,4991.0,595945552.0,72440200000.0,NIFTY MIDCAP 150
2020-05-29,4976.05,5071.35,4965.1,5053.7,1064541804.0,169738800000.0,NIFTY MIDCAP 150
2020-06-01,5120.5,5215.1,5118.65,5199.9,759904105.0,104402300000.0,NIFTY MIDCAP 150
2020-06-02,5236.1,5274.9,5224.75,5269.55,653417303.0,94260800000.0,NIFTY MIDCAP 150
2020-06-03,5337.15,5368.75,5289.1,5305.55,779102123.0,104027400000.0,NIFTY MIDCAP 150
2020-06-04,5321.05,5364.1,5257.65,5293.15,672510506.0,92844000000.0,NIFTY MIDCAP 150
2020-06-05,5334.45,5391.1,5315.35,5385.65,720259410.0,88780900000.0,NIFTY MIDCAP 150
2020-06-08,5464.45,5476.9,5392.25,5409.85,801720957.0,98336400000.0,NIFTY MIDCAP 150
2020-06-09,5452.55,5473.2,5364.35,5384.15,826415865.0,100674400000.0,NIFTY MIDCAP 150
2020-06-10,5404.9,5451.65,5385.05,5443.85,752385490.0,92647000000.0,NIFTY MIDCAP 150
2020-06-11,5456.15,5494.65,5368.65,5375.75,776995830.0,101234000000.0,NIFTY MIDCAP 150
2020-06-12,5165.6,5435.7,5165.35,5426.05,686813942.0,92859500000.0,NIFTY MIDCAP 150
2020-06-15,5434.35,5466.55,5360.0,5369.45,621904834.0,85535600000.0,NIFTY MIDCAP 150
2020-06-16,5458.35,5467.2,5320.5,5399.55,664827815.0,94446400000.0,NIFTY MIDCAP 150
2020-06-17,5391.55,5445.1,5383.0,5418.05,531544895.0,81883000000.0,NIFTY MIDCAP 150
2020-06-18,5423.0,5488.65,5416.3,5483.8,735732411.0,100400200000.0,NIFTY MIDCAP 150
2020-06-19,5516.95,5554.85,5498.35,5553.35,780498729.0,122918100000.0,NIFTY MIDCAP 150
2020-06-22,5605.55,5654.5,5600.9,5639.55,941399392.0,153642000000.0,NIFTY MIDCAP 150
2020-06-23,5685.6,5735.5,5653.6,5730.25,820199619.0,125539800000.0,NIFTY MIDCAP 150
2020-06-24,5780.35,5786.5,5652.8,5667.95,1086889474.0,137997300000.0,NIFTY MIDCAP 150
2020-06-25,5632.3,5725.95,5604.2,5721.95,852122567.0,115323900000.0,NIFTY MIDCAP 150
2020-06-26,5763.0,5779.4,5720.0,5726.45,1863047880.0,117656400000.0,NIFTY MIDCAP 150
2020-06-29,5714.0,5714.0,5619.2,5642.6,1700316853.0,98178200000.0,NIFTY MIDCAP 150
2020-06-30,5680.6,5692.45,5612.35,5626.2,1575204543.0,98964000000.0,NIFTY MIDCAP 150
2020-07-01,5632.2,5648.55,5602.3,5640.35,1067385885.0,99350500000.0,NIFTY MIDCAP 150
2020-07-02,5671.25,5711.1,5666.2,5701.25,1024755657.0,94519599999.99998,NIFTY MIDCAP 150
2020-07-03,5739.9,5755.05,5706.35,5739.35,979783869.0,99545300000.0,NIFTY MIDCAP 150
2020-07-06,5781.75,5835.0,5774.05,5829.95,1047509851.0,106103900000.0,NIFTY MIDCAP 150
2020-07-07,5846.9,5866.25,5802.35,5859.55,1045021245.0,120620000000.0,NIFTY MIDCAP 150
2020-07-08,5884.35,5900.7,5814.5,5826.05,1468211375.0,123810400000.00002,NIFTY MIDCAP 150
2020-07-09,5848.95,5860.0,5819.1,5835.75,918783391.0,83542700000.0,NIFTY MIDCAP 150
2020-07-10,5820.7,5850.2,5763.05,5796.75,1485263507.0,90569599999.99998,NIFTY MIDCAP 150
2020-07-13,5839.3,5852.6,5773.55,5785.25,910659244.0,85840400000.00002,NIFTY MIDCAP 150
2020-07-14,5772.85,5775.0,5690.25,5721.95,874267385.0,83680700000.0,NIFTY MIDCAP 150
2020-07-15,5759.95,5780.75,5690.45,5702.3,1028575271.0,84880000000.0,NIFTY MIDCAP 150
2020-07-16,5725.35,5730.5,5642.1,5724.85,1525692538.0,83739599999.99998,NIFTY MIDCAP 150
2020-07-17,5745.2,5798.05,5742.8,5791.25,1363260579.0,85925000000.0,NIFTY MIDCAP 150
2020-07-20,5819.4,5859.3,5817.4,5845.1,1597725926.0,103447000000.0,NIFTY MIDCAP 150
2020-07-21,5896.15,5901.75,5848.45,5853.4,1126313003.0,87160500000.0,NIFTY MIDCAP 150
2020-07-22,5869.15,5891.25,5820.9,5851.6,1142652184.0,96609700000.0,NIFTY MIDCAP 150
2020-07-23,5866.4,5904.6,5861.2,5892.5,617297400.0,71466900000.0,NIFTY MIDCAP 150
2020-07-24,5871.55,5892.95,5837.15,5879.35,798967681.0,88812700000.0,NIFTY MIDCAP 150
2020-07-27,5896.85,5903.1,5805.5,5812.8,607094541.0,74327800000.0,NIFTY MIDCAP 150
2020-07-28,5826.7,5862.1,5824.4,5855.45,675961539.0,76290900000.0,NIFTY MIDCAP 150
2020-07-29,5875.65,5923.65,5863.15,5881.05,964337080.0,87122600000.0,NIFTY MIDCAP 150
2020-07-30,5906.35,5915.55,5826.7,5837.0,826007610.0,89900100000.0,NIFTY MIDCAP 150
2020-07-31,5852.7,5876.55,5821.45,5866.7,846109512.0,86521500000.0,NIFTY MIDCAP 150
2020-08-03,5877.55,5912.6,5865.05,5870.4,880781407.0,83067900000.00002,NIFTY MIDCAP 150
2020-08-04,5903.95,5940.5,5888.4,5929.5,769666848.0,85070400000.00002,NIFTY MIDCAP 150
2020-08-05,5973.4,6004.85,5947.75,5960.15,818150015.0,92459000000.0,NIFTY MIDCAP 150
2020-08-06,5987.5,6032.35,5980.85,6026.65,742399385.0,94857000000.0,NIFTY MIDCAP 150
2020-08-07,6051.55,6112.9,6043.85,6102.65,1334570067.0,131020900000.0,NIFTY MIDCAP 150
2020-08-10,6161.8,6193.1,6154.4,6176.55,986845350.0,111092400000.0,NIFTY MIDCAP 150
2020-08-11,6212.4,6222.3,6148.6,6154.3,771602482.0,95286000000.0,NIFTY MIDCAP 150
2020-08-12,6145.55,6169.8,6120.85,6156.65,715153850.0,87299700000.0,NIFTY MIDCAP 150
2020-08-13,6191.45,6254.35,6189.95,6246.25,1099815498.0,122480200000.0,NIFTY MIDCAP 150
2020-08-14,6271.35,6298.1,6157.55,6199.3,1048706268.0,124346900000.0,NIFTY MIDCAP 150
2020-08-17,6250.8,6256.9,6184.7,6225.7,562156001.0,90065600000.0,NIFTY MIDCAP 150
2020-08-18,6247.7,6311.8,6247.05,6305.3,715957017.0,87445700000.0,NIFTY MIDCAP 150
2020-08-19,6339.6,6366.2,6338.1,6348.9,853472136.0,104833500000.0,NIFTY MIDCAP 150
2020-08-20,6320.75,6405.1,6301.65,6399.4,921839744.0,111762400000.0,NIFTY MIDCAP 150
2020-08-21,6450.7,6487.25,6440.55,6446.75,984564081.0,112758400000.0,NIFTY MIDCAP 150
2020-08-24,6490.55,6532.6,6488.0,6504.45,1132334622.0,99017400000.0,NIFTY MIDCAP 150
2020-08-25,6550.8,6565.45,6499.1,6526.45,856708343.0,123857800000.0,NIFTY MIDCAP 150
2020-08-26,6554.5,6575.2,6549.45,6559.8,752324972.0,112873100000.0,NIFTY MIDCAP 150
2020-08-27,6599.65,6613.35,6564.1,6570.4,913078289.0,118480500000.0,NIFTY MIDCAP 150
2020-08-28,6612.65,6636.8,6599.4,6609.4,2357212751.0,149796700000.0,NIFTY MIDCAP 150
2020-08-31,6657.4,6670.9,6330.55,6362.05,1719051051.0,156835500000.0,NIFTY MIDCAP 150
2020-09-01,6373.35,6449.45,6315.0,6410.5,2418904400.0,115644800000.0,NIFTY MIDCAP 150
2020-09-02,6436.05,6517.5,6421.8,6506.7,998165441.0,87617900000.00002,NIFTY MIDCAP 150
2020-09-03,6540.8,6571.75,6537.2,6562.15,1967089784.0,95901200000.00002,NIFTY MIDCAP 150
2020-09-04,6445.5,6522.55,6420.75,6459.85,2160731832.0,95919400000.0,NIFTY MIDCAP 150
2020-09-07,6480.95,6500.45,6387.45,6414.65,1765500811.0,88846000000.0,NIFTY MIDCAP 150
2020-09-08,6433.75,6445.6,6314.3,6336.8,927850784.0,82436700000.0,NIFTY MIDCAP 150
2020-09-09,6279.85,6311.15,6221.2,6298.4,878182867.0,87759300000.0,NIFTY MIDCAP 150
2020-09-10,6346.85,6393.6,6314.8,6370.0,773983757.0,78379800000.0,NIFTY MIDCAP 150
2020-09-11,6382.3,6411.25,6370.3,6408.05,584093744.0,78965800000.0,NIFTY MIDCAP 150
2020-09-14,6485.1,6620.55,6482.4,6582.85,974209646.0,124383400000.0,NIFTY MIDCAP 150
2020-09-15,6623.75,6670.1,6619.55,6662.1,1230696730.0,103386000000.0,NIFTY MIDCAP 150
2020-09-16,6690.55,6700.5,6656.55,6683.25,589620641.0,86617099999.99998,NIFTY MIDCAP 150
2020-09-17,6655.5,6694.15,6634.6,6656.4,566370886.0,67934300000.0,NIFTY MIDCAP 150
2020-09-18,6694.25,6708.85,6634.25,6646.2,858567846.0,136156700000.0,NIFTY MIDCAP 150
2020-09-21,6660.95,6675.75,6395.45,6419.75,842206216.0,101593300000.0,NIFTY MIDCAP 150
2020-09-22,6411.35,6418.7,6189.0,6312.75,1081906661.0,99606500000.0,NIFTY MIDCAP 150
2020-09-23,6361.7,6393.35,6224.2,6289.35,1117315256.0,83515000000.0,NIFTY MIDCAP 150
2020-09-24,6217.7,6217.75,6140.7,6156.7,1015374041.0,88331500000.0,NIFTY MIDCAP 150
2020-09-25,6214.2,6319.5,6166.45,6309.85,1312414062.0,111277300000.0,NIFTY MIDCAP 150
2020-09-28,6374.6,6490.25,6366.85,6481.5,1007684331.0,102427300000.0,NIFTY MIDCAP 150
2020-09-29,6523.35,6537.4,6437.2,6473.95,1058353208.0,107655600000.0,NIFTY MIDCAP 150
2020-09-30,6496.4,6501.15,6452.55,6481.45,803326637.0,84296000000.0,NIFTY MIDCAP 150
2020-10-01,6532.55,6556.25,6517.7,6530.1,723516489.0,78775900000.0,NIFTY MIDCAP 150
2020-10-05,6564.45,6573.9,6508.75,6525.0,800951179.0,83639400000.0,NIFTY MIDCAP 150
2020-10-06,6567.1,6581.8,6541.65,6560.7,593919670.0,74971300000.0,NIFTY MIDCAP 150
2020-10-07,6569.6,6569.8,6515.5,6525.1,638562590.0,80774000000.0,NIFTY MIDCAP 150
2020-10-08,6552.9,6567.55,6494.2,6517.95,715859962.0,90511500000.0,NIFTY MIDCAP 150
2020-10-09,6532.4,6546.8,6495.0,6502.45,612405668.0,87139900000.0,NIFTY MIDCAP 150
2020-10-12,6522.1,6544.65,6451.8,6469.65,576408453.0,80487800000.0,NIFTY MIDCAP 150
2020-10-13,6466.5,6481.8,6432.85,6439.25,483934570.0,76307300000.0,NIFTY MIDCAP 150
2020-10-14,6437.5,6445.9,6390.0,6429.15,620629799.0,83344599999.99998,NIFTY MIDCAP 150
2020-10-15,6441.9,6469.3,6320.7,6331.65,631403282.0,79915400000.0,NIFTY MIDCAP 150
2020-10-16,6358.55,6401.1,6319.4,6396.0,551777342.0,80929500000.0,NIFTY MIDCAP 150
2020-10-19,6434.45,6442.45,6391.0,6434.55,692826595.0,74343700000.0,NIFTY MIDCAP 150
2020-10-20,6422.65,6472.8,6410.5,6468.1,722575254.0,71903900000.0,NIFTY MIDCAP 150
2020-10-21,6491.55,6527.35,6417.7,6480.15,687162826.0,96089300000.0,NIFTY MIDCAP 150
2020-10-22,6470.6,6539.5,6464.7,6524.6,657683065.0,85045200000.0,NIFTY MIDCAP 150
2020-10-23,6565.75,6591.25,6550.95,6568.75,941949335.0,98245500000.0,NIFTY MIDCAP 150
2020-10-26,6591.7,6592.5,6460.0,6473.55,692614336.0,91637500000.0,NIFTY MIDCAP 150
2020-10-27,6480.15,6554.1,6425.15,6546.65,625261750.0,92367800000.0,NIFTY MIDCAP 150
2020-10-28,6555.5,6579.8,6479.05,6493.25,640286336.0,77790900000.0,NIFTY MIDCAP 150
2020-10-29,6455.2,6476.2,6411.8,6469.3,640610472.0,70113600000.0,NIFTY MIDCAP 150
2020-10-30,6482.4,6544.15,6436.65,6494.7,935769867.0,101313600000.0,NIFTY MIDCAP 150
2020-11-02,6521.8,6534.95,6473.7,6507.25,703439652.0,88635700000.0,NIFTY MIDCAP 150
2020-11-03,6539.4,6567.75,6538.6,6555.7,546155682.0,85349700000.0,NIFTY MIDCAP 150
2020-11-04,6561.6,6593.7,6528.8,6588.35,497212929.0,77251400000.0,NIFTY MIDCAP 150
2020-11-05,6639.4,6709.6,6628.0,6703.75,625596845.0,95089800000.0,NIFTY MIDCAP 150
2020-11-06,6724.35,6772.25,6713.2,6748.45,770662144.0,111073400000.0,NIFTY MIDCAP 150
2020-11-09,6800.6,6808.9,6743.4,6803.85,691109154.0,94684599999.99998,NIFTY MIDCAP 150
2020-11-10,6856.65,6858.65,6779.7,6817.1,923464828.0,154937900000.0,NIFTY MIDCAP 150
2020-11-11,6843.3,6890.2,6788.45,6834.6,772718574.0,124396200000.00002,NIFTY MIDCAP 150
2020-11-12,6847.05,6882.6,6835.15,6870.65,1082564244.0,119983300000.0,NIFTY MIDCAP 150
2020-11-13,6868.55,6940.0,6854.6,6935.2,832634957.0,105676600000.0,NIFTY MIDCAP 150
2020-11-14,6991.55,7003.1,6957.1,6975.6,389504686.0,15981300000.000002,NIFTY MIDCAP 150
2020-11-17,7004.4,7067.65,6995.1,7062.35,1284981004.0,113030500000.0,NIFTY MIDCAP 150
2020-11-18,7064.55,7167.85,7057.95,7163.65,1062377562.0,134627400000.0,NIFTY MIDCAP 150
2020-11-19,7143.75,7246.1,7102.6,7131.7,1193565588.0,149533500000.0,NIFTY MIDCAP 150
2020-11-20,7173.4,7224.8,7127.65,7194.85,1266524881.0,122517700000.0,NIFTY MIDCAP 150
2020-11-23,7246.85,7289.15,7238.45,7279.5,1374032926.0,121113200000.0,NIFTY MIDCAP 150
2020-11-24,7322.55,7347.95,7316.4,7340.0,1174393472.0,125069599999.99998,NIFTY MIDCAP 150
2020-11-25,7382.0,7387.15,7215.25,7227.55,1324569724.0,136923900000.0,NIFTY MIDCAP 150
2020-11-26,7256.75,7286.25,7193.3,7278.15,971721473.0,110802900000.00002,NIFTY MIDCAP 150
2020-11-27,7317.65,7477.9,7316.95,7455.6,2441269663.0,336976300000.0,NIFTY MIDCAP 150
2020-12-01,7524.25,7529.55,7481.1,7521.3,1378829704.0,133187400000.0,NIFTY MIDCAP 150
2020-12-02,7553.9,7572.9,7497.25,7566.8,1207889780.0,143032200000.0,NIFTY MIDCAP 150
2020-12-03,7614.4,7629.5,7584.35,7597.8,955804573.0,135641800000.0,NIFTY MIDCAP 150
2020-12-04,7638.05,7667.05,7554.35,7625.9,1121583257.0,159997800000.0,NIFTY MIDCAP 150
2020-12-07,7651.85,7712.7,7650.35,7706.6,991455044.0,158925600000.0,NIFTY MIDCAP 150
2020-12-08,7768.2,7779.35,7636.35,7701.55,1462850938.0,150155100000.0,NIFTY MIDCAP 150
2020-12-09,7757.15,7775.9,7731.45,7745.05,1495339256.0,137786200000.0,NIFTY MIDCAP 150
2020-12-10,7747.0,7747.4,7628.15,7688.15,1378367292.0,139668200000.0,NIFTY MIDCAP 150
2020-12-11,7713.95,7753.6,7656.3,7705.05,1478472168.0,135362200000.0,NIFTY MIDCAP 150
2020-12-14,7746.4,7762.6,7721.25,7749.1,913292897.0,112450800000.0,NIFTY MIDCAP 150
2020-12-15,7751.5,7778.4,7689.65,7771.35,1227389270.0,134704500000.0,NIFTY MIDCAP 150
2020-12-16,7812.25,7865.8,7811.3,7858.7,1135582899.0,151156900000.0,NIFTY MIDCAP 150
2020-12-17,7873.95,7914.15,7822.75,7843.3,911313765.0,138556900000.0,NIFTY MIDCAP 150
2020-12-18,7859.15,7873.25,7753.0,7831.75,1060958298.0,153730000000.0,NIFTY MIDCAP 150
2020-12-21,7812.4,7823.65,7359.55,7492.05,1256753290.0,155732400000.0,NIFTY MIDCAP 150
2020-12-22,7465.75,7565.45,7264.35,7538.5,1401521975.0,143745300000.0,NIFTY MIDCAP 150
2020-12-23,7566.3,7722.4,7553.6,7711.85,1323903804.0,125284000000.0,NIFTY MIDCAP 150
2020-12-24,7761.5,7793.55,7710.45,7733.6,1035999006.0,110472400000.0,NIFTY MIDCAP 150
2020-12-28,7789.35,7826.4,7778.3,7813.85,869373039.0,104960800000.0,NIFTY MIDCAP 150
2020-12-29,7856.75,7869.45,7766.35,7806.95,881007095.0,102971400000.0,NIFTY MIDCAP 150
2020-12-30,7833.9,7841.6,7756.35,7833.2,887281846.0,107011600000.0,NIFTY MIDCAP 150
2020-12-31,7844.8,7878.8,7828.7,7862.9,1480122027.0,118707900000.00002,NIFTY MIDCAP 150
2019-01-01,10881.7,10923.6,10807.1,10910.1,159404542.0,86882600000.0,NIFTY 50
2019-01-02,10868.85,10895.35,10735.05,10792.5,309665939.0,153522500000.0,NIFTY 50
2019-01-03,10796.8,10814.05,10661.25,10672.25,286241745.0,150304500000.0,NIFTY 50
2019-01-04,10699.7,10741.05,10628.65,10727.35,296596655.0,145167400000.0,NIFTY 50
2019-01-07,10804.85,10835.95,10750.15,10771.8,269371080.0,127312900000.00002,NIFTY 50
2019-01-08,10786.25,10818.45,10733.25,10802.15,277697672.0,134334800000.0,NIFTY 50
2019-01-09,10862.4,10870.4,10749.4,10855.15,333010535.0,162133000000.0,NIFTY 50
2019-01-10,10859.35,10859.35,10801.8,10821.6,254365477.0,120312600000.0,NIFTY 50
2019-01-11,10834.75,10850.15,10739.4,10794.95,260792200.0,130846000000.0,NIFTY 50
2019-01-14,10807.0,10808.0,10692.35,10737.6,298774178.0,127325700000.0,NIFTY 50
2019-01-15,10777.55,10896.95,10777.55,10886.8,310737078.0,148799100000.0,NIFTY 50
2019-01-16,10899.65,10928.15,10876.9,10890.3,276539042.0,130816299999.99998,NIFTY 50
2019-01-17,10920.85,10930.65,10844.65,10905.2,271676319.0,132158300000.0,NIFTY 50
2019-01-18,10914.85,10928.2,10852.2,10906.95,323814108.0,164088300000.00003,NIFTY 50
2019-01-21,10919.35,10987.45,10885.75,10961.85,288829125.0,172897000000.0,NIFTY 50
2019-01-22,10949.8,10949.8,10864.15,10922.75,300768112.0,174836200000.0,NIFTY 50
2019-01-23,10931.05,10944.8,10811.95,10831.5,298876314.0,147369100000.0,NIFTY 50
2019-01-24,10844.05,10866.6,10798.65,10849.8,361082096.0,152984800000.0,NIFTY 50
2019-01-25,10859.75,10931.7,10756.45,10780.55,463444758.0,205423600000.0,NIFTY 50
2019-01-28,10792.45,10804.45,10630.95,10661.55,419682627.0,211443300000.00003,NIFTY 50
2019-01-29,10653.7,10690.35,10583.65,10652.2,356908994.0,188320600000.0,NIFTY 50
2019-01-30,10702.25,10710.2,10612.85,10651.8,410107910.0,212148100000.0,NIFTY 50
2019-01-31,10690.55,10838.05,10678.55,10830.95,604818027.0,274711800000.0,NIFTY 50
2019-02-01,10851.35,10983.45,10813.45,10893.65,482272661.0,231123700000.0,NIFTY 50
2019-02-04,10876.75,10927.9,10814.15,10912.25,318300039.0,154788100000.0,NIFTY 50
2019-02-05,10908.65,10956.7,10886.7,10934.35,268095127.0,134351299999.99998,NIFTY 50
2019-02-06,10965.1,11072.6,10962.7,11062.45,298510497.0,151728500000.0,NIFTY 50
2019-02-07,11070.45,11118.1,11043.6,11069.4,263544426.0,135426900000.0,NIFTY 50
2019-02-08,11023.5,11041.2,10925.45,10943.6,352787419.0,155070500000.0,NIFTY 50
2019-02-11,10930.9,10930.9,10857.1,10888.8,285985383.0,138189200000.0,NIFTY 50
2019-02-12,10879.7,10910.9,10823.8,10831.4,292314643.0,144247800000.0,NIFTY 50
2019-02-13,10870.55,10891.65,10772.1,10793.65,321958549.0,153609800000.0,NIFTY 50
2019-02-14,10786.1,10792.7,10718.75,10746.05,627041405.0,207974100000.0,NIFTY 50
2019-02-15,10780.25,10785.75,10620.4,10724.4,521876968.0,207339500000.0,NIFTY 50
2019-02-18,10738.65,10759.9,10628.4,10640.95,345440240.0,149031900000.0,NIFTY 50
2019-02-19,10636.7,10722.85,10585.65,10604.35,291507060.0,137650100000.0,NIFTY 50
2019-02-20,10655.45,10752.7,10646.4,10735.45,289195306.0,132097099999.99998,NIFTY 50
2019-02-21,10744.1,10808.85,10721.5,10789.85,279584955.0,147585000000.0,NIFTY 50
2019-02-22,10782.7,10801.55,10758.4,10791.65,396846597.0,243864199999.99997,NIFTY 50
2019-02-25,10813.25,10887.1,10788.05,10880.1,385905142.0,164660900000.0,NIFTY 50
2019-02-26,10775.3,10888.75,10729.3,10835.3,414954476.0,191867500000.0,NIFTY 50
2019-02-27,10881.2,10939.7,10751.2,10806.65,381080073.0,183138500000.0,NIFTY 50
2019-02-28,10865.7,10865.7,10784.85,10792.5,644159018.0,271233400000.0,NIFTY 50
2019-03-01,10842.65,10877.9,10823.1,10863.5,308526309.0,150100600000.0,NIFTY 50
2019-03-05,10864.85,10994.9,10817.0,10987.45,373220239.0,179600300000.0,NIFTY 50
2019-03-06,11024.85,11062.3,10998.85,11053.0,372550850.0,178509300000.0,NIFTY 50
2019-03-07,11077.95,11089.05,11027.1,11058.2,321208766.0,153216800000.0,NIFTY 50
2019-03-08,11038.85,11049.0,11008.95,11035.4,326569833.0,143697700000.0,NIFTY 50
2019-03-11,11068.75,11180.9,11059.85,11168.05,352242287.0,173499500000.0,NIFTY 50
2019-03-12,11231.35,11320.4,11227.0,11301.2,391310519.0,208613500000.0,NIFTY 50
